wallet,from_address,to_address,value_eth,gas_used,gas_price_gwei,timestamp,hour_utc,day_of_week,is_new_recipient,is_round_amount,tx_count_10min,period_volume_eth,amount_zscore,recipient_cluster,anomaly_label,anomaly_type
0x000000000000000000000000000000000000000f,0x000000000000000000000000000000000000000f,0x000000000000000000000000000000000000006c,0.065323,57840,70.1,2024-09-01 23:16:00,23,6,1,0,1,0.132986,-1.32,2,0,NONE
0x000000000000000000000000000000000000000d,0x000000000000000000000000000000000000000d,0x000000000000000000000000000000000000007c,0.497992,61519,47.13,2024-09-01 23:30:00,23,6,0,0,3,0.504568,0.507,3,0,NONE
0x0000000000000000000000000000000000000007,0x0000000000000000000000000000000000000007,0x000000000000000000000000000000000000006e,0.019441,36074,36.59,2024-09-01 23:33:00,23,6,0,0,2,0.035499,1.33,2,0,NONE
0x0000000000000000000000000000000000000004,0x0000000000000000000000000000000000000004,0x0000000000000000000000000000000000000066,0.144903,30297,61.87,2024-09-01 23:47:00,23,6,0,0,1,0.307074,-0.855,3,0,NONE
0x000000000000000000000000000000000000000d,0x000000000000000000000000000000000000000d,0x0000000000000000000000000000000000000065,0.025786,44506,66.98,2024-09-01 23:50:00,23,6,0,0,3,0.054389,1.095,3,0,NONE
0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000008,0x000000000000000000000000000000000000007e,0.007887,46162,77.47,2024-09-01 23:52:00,23,6,0,0,2,0.012727,-0.025,3,0,NONE
0x000000000000000000000000000000000000000b,0x000000000000000000000000000000000000000b,0x000000000000000000000000000000000000007b,0.259532,75451,58.22,2024-09-01 23:56:00,23,6,0,0,2,0.278861,1.061,1,0,NONE
0x0000000000000000000000000000000000000006,0x0000000000000000000000000000000000000006,0x000000000000000000000000000000000000007e,0.160886,54404,47.26,2024-09-02 00:00:00,0,0,0,0,2,0.275491,-1.45,2,0,NONE
0x0000000000000000000000000000000000000007,0x0000000000000000000000000000000000000007,0x000000000000000000000000000000000000006d,0.031713,22004,24.83,2024-09-02 00:10:00,0,0,0,0,3,0.037294,1.499,3,0,NONE
0x0000000000000000000000000000000000000006,0x0000000000000000000000000000000000000006,0x0000000000000000000000000000000000000076,0.301092,41163,65.77,2024-09-02 00:11:00,0,0,0,0,3,0.58529,0.291,2,0,NONE
0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000064,0.008263,68323,71.31,2024-09-02 00:18:00,0,0,0,0,3,0.017707,0.023,0,0,NONE
0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000002,0x000000000000000000000000000000000000006e,0.282861,79525,47.81,2024-09-02 00:20:00,0,0,0,0,1,0.44538,-1.042,1,0,NONE
0x000000000000000000000000000000000000000f,0x000000000000000000000000000000000000000f,0x000000000000000000000000000000000000006a,0.510558,48465,59.05,2024-09-02 00:26:00,0,0,0,0,2,0.724709,-0.96,1,0,NONE
0x0000000000000000000000000000000000000006,0x0000000000000000000000000000000000000006,0x0000000000000000000000000000000000000071,0.056229,78818,68.63,2024-09-02 00:30:00,0,0,0,0,1,0.140334,-0.309,3,0,NONE
0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000072,0.094064,28468,28.36,2024-09-02 00:33:00,0,0,0,0,3,0.230351,-0.56,3,0,NONE
0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000001,0x000000000000000000000000000000000000007b,0.023069,57256,20.88,2024-09-02 00:33:00,0,0,0,0,1,0.047901,-0.889,2,0,NONE
0x000000000000000000000000000000000000000a,0x000000000000000000000000000000000000000a,0x0000000000000000000000000000000000000074,0.13473,44424,63.68,2024-09-02 00:36:00,0,0,0,0,1,0.154967,0.471,2,0,NONE
0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000008,0x000000000000000000000000000000000000006a,0.051696,39241,62.66,2024-09-02 00:40:00,0,0,0,0,1,0.096466,0.899,1,0,NONE
0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000064,0.04841,68658,42.31,2024-09-02 00:42:00,0,0,0,0,2,0.106334,0.994,0,0,NONE
0x000000000000000000000000000000000000000a,0x000000000000000000000000000000000000000a,0x000000000000000000000000000000000000007d,0.030483,22279,79.26,2024-09-02 00:50:00,0,0,0,0,2,0.052416,0.844,2,0,NONE
0x000000000000000000000000000000000000000b,0x000000000000000000000000000000000000000b,0x0000000000000000000000000000000000000074,0.09832,28852,70.72,2024-09-02 00:56:00,0,0,0,0,2,0.159245,1.113,1,0,NONE
0x000000000000000000000000000000000000000e,0x000000000000000000000000000000000000000e,0x0000000000000000000000000000000000000081,0.867335,35607,46.15,2024-09-02 01:00:00,1,0,0,0,2,1.500743,-0.054,0,0,NONE
0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000065,0.104233,74096,59.75,2024-09-02 01:02:00,1,0,1,0,2,0.205543,0.531,1,0,NONE
0x000000000000000000000000000000000000000a,0x000000000000000000000000000000000000000a,0x000000000000000000000000000000000000007b,0.22974,25915,48.29,2024-09-02 01:08:00,1,0,0,0,1,0.346201,1.456,3,0,NONE
0x000000000000000000000000000000000000000c,0x000000000000000000000000000000000000000c,0x0000000000000000000000000000000000000075,0.192808,63160,36.5,2024-09-02 01:24:00,1,0,0,0,1,0.325584,0.904,3,0,NONE
0x000000000000000000000000000000000000000c,0x000000000000000000000000000000000000000c,0x000000000000000000000000000000000000006a,0.416715,71984,28.41,2024-09-02 01:35:00,1,0,0,0,1,0.640442,-0.271,1,0,NONE
0x000000000000000000000000000000000000000a,0x000000000000000000000000000000000000000a,0x000000000000000000000000000000000000006a,0.063537,37353,58.52,2024-09-02 01:43:00,1,0,0,0,1,0.132196,-1.356,3,0,NONE
0x000000000000000000000000000000000000000d,0x000000000000000000000000000000000000000d,0x000000000000000000000000000000000000007f,0.01063,65918,39.69,2024-09-02 01:50:00,1,0,0,0,3,0.023844,1.136,3,0,NONE
0x000000000000000000000000000000000000000f,0x000000000000000000000000000000000000000f,0x000000000000000000000000000000000000006f,0.249428,42305,57.12,2024-09-02 01:56:00,1,0,0,0,3,0.416643,-1.265,2,0,NONE
0x0000000000000000000000000000000000000007,0x0000000000000000000000000000000000000007,0x0000000000000000000000000000000000000079,0.228303,60647,52.2,2024-09-02 01:56:00,1,0,0,0,1,0.503859,0.263,1,0,NONE
0x0000000000000000000000000000000000000007,0x0000000000000000000000000000000000000007,0x0000000000000000000000000000000000000066,1.04769,53758,69.17,2024-09-02 02:01:00,2,0,0,0,2,1.936953,1.074,0,0,NONE
0x000000000000000000000000000000000000000e,0x000000000000000000000000000000000000000e,0x0000000000000000000000000000000000000081,0.005183,77298,15.87,2024-09-02 02:02:00,2,0,0,0,3,0.00836,-0.933,0,0,NONE
0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000076,0.009896,33742,60.28,2024-09-02 02:08:00,2,0,0,0,2,0.013518,0.468,0,0,NONE
0x000000000000000000000000000000000000000a,0x000000000000000000000000000000000000000a,0x000000000000000000000000000000000000006e,0.055818,46452,28.93,2024-09-02 02:12:00,2,0,1,0,3,0.074156,1.187,2,0,NONE
0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000076,0.11869,76864,43.97,2024-09-02 02:12:00,2,0,0,0,3,0.254398,-1.362,3,0,NONE
0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000069,0.042713,47634,43.99,2024-09-02 02:12:00,2,0,0,0,2,0.100532,-1.006,0,0,NONE
0x0000000000000000000000000000000000000005,0x0000000000000000000000000000000000000005,0x0000000000000000000000000000000000000077,0.134706,56130,11.15,2024-09-02 02:12:00,2,0,0,0,1,0.279894,-0.626,0,0,NONE
0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000003,0x000000000000000000000000000000000000006e,0.051276,72623,45.54,2024-09-02 02:14:00,2,0,0,0,2,0.107119,1.012,3,0,NONE
0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000079,0.057842,67936,31.99,2024-09-02 02:26:00,2,0,0,0,1,0.11612,-0.6,2,0,NONE
0x0000000000000000000000000000000000000004,0x0000000000000000000000000000000000000004,0x0000000000000000000000000000000000000077,0.055773,24590,10.54,2024-09-02 02:26:00,2,0,0,0,1,0.119969,0.792,2,0,NONE
0x000000000000000000000000000000000000000f,0x000000000000000000000000000000000000000f,0x0000000000000000000000000000000000000068,0.484777,24548,46.8,2024-09-02 02:30:00,2,0,0,0,3,0.508455,-0.458,1,0,NONE
0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000072,0.157406,30363,28.54,2024-09-02 02:30:00,2,0,0,0,3,0.284663,0.741,3,0,NONE
0x0000000000000000000000000000000000000005,0x0000000000000000000000000000000000000005,0x0000000000000000000000000000000000000074,0.260814,48738,17.78,2024-09-02 02:35:00,2,0,0,0,2,0.308484,-0.785,3,0,NONE
0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000008,0x000000000000000000000000000000000000006b,0.227529,30584,59.8,2024-09-02 02:36:00,2,0,0,0,3,0.361555,-1.073,2,0,NONE
0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000072,0.142919,72397,24.48,2024-09-02 02:36:00,2,0,0,0,2,0.163847,0.666,3,0,NONE
0x000000000000000000000000000000000000000e,0x000000000000000000000000000000000000000e,0x0000000000000000000000000000000000000066,0.062966,35194,41.44,2024-09-02 02:40:00,2,0,0,0,2,0.079076,0.991,1,0,NONE
0x000000000000000000000000000000000000000d,0x000000000000000000000000000000000000000d,0x000000000000000000000000000000000000007b,0.009947,60543,23.75,2024-09-02 02:41:00,2,0,0,0,1,0.014336,-0.968,0,0,NONE
0x0000000000000000000000000000000000000009,0x0000000000000000000000000000000000000009,0x000000000000000000000000000000000000007b,0.22102,76474,26.7,2024-09-02 02:42:00,2,0,0,0,2,0.259473,0.337,0,0,NONE
0x0000000000000000000000000000000000000006,0x0000000000000000000000000000000000000006,0x0000000000000000000000000000000000000075,0.152294,73127,60.52,2024-09-02 02:44:00,2,0,0,0,3,0.306862,-0.361,3,0,NONE
0x000000000000000000000000000000000000000d,0x000000000000000000000000000000000000000d,0x000000000000000000000000000000000000007a,0.007104,31145,12.8,2024-09-02 02:45:00,2,0,0,0,3,0.007646,1.297,2,0,NONE
0x0000000000000000000000000000000000000007,0x0000000000000000000000000000000000000007,0x000000000000000000000000000000000000007d,0.375421,66174,60.69,2024-09-02 02:45:00,2,0,0,0,2,0.405659,-0.189,0,0,NONE
0x000000000000000000000000000000000000000a,0x000000000000000000000000000000000000000a,0x0000000000000000000000000000000000000065,0.044675,22436,20.34,2024-09-02 02:53:00,2,0,0,0,1,0.096567,1.039,2,0,NONE
0x0000000000000000000000000000000000000006,0x0000000000000000000000000000000000000006,0x0000000000000000000000000000000000000074,0.026639,71788,52.8,2024-09-02 03:00:00,3,0,0,0,3,0.055705,0.617,1,0,NONE
0x000000000000000000000000000000000000000c,0x000000000000000000000000000000000000000c,0x0000000000000000000000000000000000000081,0.071544,34611,58.17,2024-09-02 03:12:00,3,0,0,0,1,0.071838,0.515,0,0,NONE
0x0000000000000000000000000000000000000009,0x0000000000000000000000000000000000000009,0x000000000000000000000000000000000000006e,0.092218,26661,48.72,2024-09-02 03:14:00,3,0,1,0,1,0.132553,0.854,1,0,NONE
0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000077,0.111812,73555,34.66,2024-09-02 03:16:00,3,0,0,0,3,0.153847,0.767,1,0,NONE
0x000000000000000000000000000000000000000e,0x000000000000000000000000000000000000000e,0x0000000000000000000000000000000000000080,0.04224,24043,12.79,2024-09-02 03:18:00,3,0,0,0,1,0.086829,0.064,2,0,NONE
0x000000000000000000000000000000000000000c,0x000000000000000000000000000000000000000c,0x0000000000000000000000000000000000000068,0.36254,26903,64.57,2024-09-02 03:23:00,3,0,1,0,3,0.417623,-0.732,1,0,NONE
0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000073,0.462795,59157,38.06,2024-09-02 03:24:00,3,0,0,0,3,0.753176,-1.39,2,0,NONE
0x000000000000000000000000000000000000000b,0x000000000000000000000000000000000000000b,0x0000000000000000000000000000000000000079,0.039984,56037,54.68,2024-09-02 03:24:00,3,0,0,0,3,0.061485,-0.599,1,0,NONE
0x0000000000000000000000000000000000000006,0x0000000000000000000000000000000000000006,0x0000000000000000000000000000000000000076,0.290708,35912,60.5,2024-09-02 03:24:00,3,0,0,0,1,0.519306,0.664,3,0,NONE
0x000000000000000000000000000000000000000a,0x000000000000000000000000000000000000000a,0x000000000000000000000000000000000000007a,0.046642,64393,37.69,2024-09-02 03:30:00,3,0,0,0,2,0.069212,1.428,3,0,NONE
0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000003,0x000000000000000000000000000000000000007d,0.262468,36682,59.68,2024-09-02 03:35:00,3,0,0,0,1,0.47989,-1.22,0,0,NONE
0x000000000000000000000000000000000000000b,0x000000000000000000000000000000000000000b,0x0000000000000000000000000000000000000070,0.084535,29889,64.64,2024-09-02 03:36:00,3,0,0,0,3,0.088206,-0.922,1,0,NONE
0x0000000000000000000000000000000000000007,0x0000000000000000000000000000000000000007,0x0000000000000000000000000000000000000080,0.175644,69182,73.81,2024-09-02 03:36:00,3,0,0,0,2,0.322092,-1.359,2,0,NONE
0x000000000000000000000000000000000000000b,0x000000000000000000000000000000000000000b,0x000000000000000000000000000000000000007f,0.233817,43853,42.13,2024-09-02 03:44:00,3,0,0,0,2,0.471327,0.973,3,0,NONE
0x000000000000000000000000000000000000000c,0x000000000000000000000000000000000000000c,0x000000000000000000000000000000000000007a,0.086846,76749,43.48,2024-09-02 04:09:00,4,0,0,0,1,0.101574,0.589,0,0,NONE
0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000078,0.091123,77915,62.7,2024-09-02 04:12:00,4,0,0,0,1,0.169589,-0.092,3,0,NONE
0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000080,0.078736,48189,55.84,2024-09-02 04:12:00,4,0,0,0,3,0.126936,1.355,0,0,NONE
0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000077,0.014654,62823,74.01,2024-09-02 04:12:00,4,0,0,0,1,0.029109,-0.435,0,0,NONE
0x0000000000000000000000000000000000000006,0x0000000000000000000000000000000000000006,0x0000000000000000000000000000000000000064,0.090559,38090,36.85,2024-09-02 04:12:00,4,0,0,0,2,0.220154,-0.594,0,0,NONE
0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000075,0.014176,52741,34.16,2024-09-02 04:15:00,4,0,0,0,3,0.022197,1.299,1,0,NONE
0x0000000000000000000000000000000000000006,0x0000000000000000000000000000000000000006,0x0000000000000000000000000000000000000074,0.152292,45695,31.96,2024-09-02 04:15:00,4,0,0,0,3,0.230492,-0.437,2,0,NONE
0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000075,0.083099,59044,58.14,2024-09-02 04:16:00,4,0,0,0,2,0.131853,0.817,1,0,NONE
0x0000000000000000000000000000000000000009,0x0000000000000000000000000000000000000009,0x000000000000000000000000000000000000007a,0.063215,53836,63.7,2024-09-02 04:36:00,4,0,0,0,2,0.071031,0.11,1,0,NONE
0x0000000000000000000000000000000000000005,0x0000000000000000000000000000000000000005,0x000000000000000000000000000000000000007b,0.074831,49818,72.62,2024-09-02 04:41:00,4,0,0,0,1,0.130528,-0.007,2,0,NONE
0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000071,0.036432,75432,73.48,2024-09-02 04:48:00,4,0,0,0,1,0.077071,-0.076,2,0,NONE
0x0000000000000000000000000000000000000005,0x0000000000000000000000000000000000000005,0x0000000000000000000000000000000000000065,0.799436,62659,37.08,2024-09-02 04:52:00,4,0,0,0,3,0.818913,0.866,2,0,NONE
0x0000000000000000000000000000000000000006,0x0000000000000000000000000000000000000006,0x0000000000000000000000000000000000000080,0.204081,23455,10.65,2024-09-02 05:00:00,5,0,0,0,1,0.488301,-0.495,3,0,NONE
0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000002,0x000000000000000000000000000000000000006e,0.250959,56560,42.61,2024-09-02 05:00:00,5,0,1,0,2,0.397573,0.809,0,0,NONE
0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000081,0.093772,72384,64.96,2024-09-02 05:05:00,5,0,0,0,3,0.228426,1.486,3,0,NONE
0x0000000000000000000000000000000000000007,0x0000000000000000000000000000000000000007,0x0000000000000000000000000000000000000074,0.150466,78855,44.81,2024-09-02 05:06:00,5,0,0,0,3,0.25643,1.019,1,0,NONE
0x000000000000000000000000000000000000000f,0x000000000000000000000000000000000000000f,0x000000000000000000000000000000000000007f,0.029201,38019,23.1,2024-09-02 05:12:00,5,0,0,0,2,0.049847,0.339,2,0,NONE
0x000000000000000000000000000000000000000a,0x000000000000000000000000000000000000000a,0x000000000000000000000000000000000000006e,0.030603,73835,61.67,2024-09-02 05:22:00,5,0,0,0,3,0.031898,0.602,1,0,NONE
0x0000000000000000000000000000000000000005,0x0000000000000000000000000000000000000005,0x0000000000000000000000000000000000000072,0.11441,60493,60.24,2024-09-02 05:27:00,5,0,0,0,2,0.174741,-1.373,2,0,NONE
0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000064,0.041805,28331,75.04,2024-09-02 05:30:00,5,0,0,0,2,0.05682,-0.777,0,0,NONE
0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000001,0x000000000000000000000000000000000000006a,0.020626,24832,50.54,2024-09-02 05:30:00,5,0,0,0,3,0.030329,-1.35,3,0,NONE
0x000000000000000000000000000000000000000f,0x000000000000000000000000000000000000000f,0x000000000000000000000000000000000000006c,0.061622,26191,39.56,2024-09-02 05:36:00,5,0,0,0,3,0.136269,0.554,2,0,NONE
0x000000000000000000000000000000000000000f,0x000000000000000000000000000000000000000f,0x000000000000000000000000000000000000006b,0.015325,41544,32.18,2024-09-02 05:51:00,5,0,0,0,2,0.029241,-0.314,3,0,NONE
0x000000000000000000000000000000000000000c,0x000000000000000000000000000000000000000c,0x0000000000000000000000000000000000000074,0.069193,55282,58.18,2024-09-02 05:51:00,5,0,0,0,2,0.137872,-0.754,2,0,NONE
0x0000000000000000000000000000000000000005,0x0000000000000000000000000000000000000005,0x000000000000000000000000000000000000007a,0.033224,52361,54.22,2024-09-02 05:52:00,5,0,0,0,1,0.068909,1.331,0,0,NONE
0x0000000000000000000000000000000000000007,0x0000000000000000000000000000000000000007,0x000000000000000000000000000000000000007d,0.018078,47011,15.53,2024-09-02 05:54:00,5,0,0,0,2,0.033399,1.471,1,0,NONE
0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000078,0.061945,26263,69.62,2024-09-02 06:22:00,6,0,0,0,3,0.097255,-0.55,3,0,NONE
0x0000000000000000000000000000000000000004,0x0000000000000000000000000000000000000004,0x0000000000000000000000000000000000000067,0.032068,43621,40.09,2024-09-02 06:28:00,6,0,0,0,3,0.060599,0.081,2,0,NONE
0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000008,0x0000000000000000000000000000000000000079,0.331475,63384,37.97,2024-09-02 06:30:00,6,0,0,0,2,0.384152,-1.204,1,0,NONE
0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000002,0x000000000000000000000000000000000000006c,0.046189,70283,76.58,2024-09-02 06:32:00,6,0,0,0,1,0.078774,0.747,0,0,NONE
0x000000000000000000000000000000000000000f,0x000000000000000000000000000000000000000f,0x000000000000000000000000000000000000007b,0.161308,59464,46.47,2024-09-02 06:48:00,6,0,0,0,1,0.205801,-1.431,1,0,NONE
0x000000000000000000000000000000000000000f,0x000000000000000000000000000000000000000f,0x0000000000000000000000000000000000000067,0.015618,44009,70.72,2024-09-02 07:00:00,7,0,0,0,1,0.029132,0.45,1,0,NONE
0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000078,0.133302,48807,58.32,2024-09-02 07:10:00,7,0,0,0,2,0.173136,-0.346,3,0,NONE
0x0000000000000000000000000000000000000009,0x0000000000000000000000000000000000000009,0x000000000000000000000000000000000000006b,0.121117,42089,27.38,2024-09-02 07:20:00,7,0,0,0,2,0.170398,-1.266,2,0,NONE
0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000071,0.062604,47941,42.69,2024-09-02 07:33:00,7,0,0,0,3,0.123967,0.439,0,0,NONE
0x0000000000000000000000000000000000000009,0x0000000000000000000000000000000000000009,0x0000000000000000000000000000000000000067,1.010924,34447,47.09,2024-09-02 07:35:00,7,0,0,0,2,2.468452,1.418,1,0,NONE
0x000000000000000000000000000000000000000d,0x000000000000000000000000000000000000000d,0x0000000000000000000000000000000000000075,0.05941,44467,15.1,2024-09-02 07:36:00,7,0,0,0,3,0.079012,-0.948,0,0,NONE
0x000000000000000000000000000000000000000b,0x000000000000000000000000000000000000000b,0x0000000000000000000000000000000000000078,0.043678,26852,25.56,2024-09-02 07:40:00,7,0,0,0,2,0.071226,1.161,2,0,NONE
0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000001,0x000000000000000000000000000000000000007e,0.024346,25535,78.46,2024-09-02 07:40:00,7,0,0,0,1,0.029035,-0.074,1,0,NONE
0x0000000000000000000000000000000000000004,0x0000000000000000000000000000000000000004,0x0000000000000000000000000000000000000064,0.107846,42284,22.03,2024-09-02 07:40:00,7,0,0,0,2,0.242442,1.259,0,0,NONE
0x0000000000000000000000000000000000000005,0x0000000000000000000000000000000000000005,0x0000000000000000000000000000000000000066,0.123611,49220,52.17,2024-09-02 07:40:00,7,0,0,0,3,0.17808,-1.192,2,0,NONE
0x000000000000000000000000000000000000000e,0x000000000000000000000000000000000000000e,0x000000000000000000000000000000000000006c,0.423268,77031,47.53,2024-09-02 07:40:00,7,0,0,0,3,0.598222,0.542,1,0,NONE
0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000001,0x000000000000000000000000000000000000007d,0.089014,77470,17.65,2024-09-02 07:42:00,7,0,0,0,3,0.148913,-0.234,2,0,NONE
0x0000000000000000000000000000000000000004,0x0000000000000000000000000000000000000004,0x0000000000000000000000000000000000000065,0.527251,65169,15.71,2024-09-02 07:45:00,7,0,0,0,2,0.911349,-0.174,2,0,NONE
0x000000000000000000000000000000000000000e,0x000000000000000000000000000000000000000e,0x0000000000000000000000000000000000000068,0.203724,28115,11.16,2024-09-02 07:54:00,7,0,0,0,3,0.412857,0.98,0,0,NONE
0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000002,0x000000000000000000000000000000000000007a,0.519777,52201,55.21,2024-09-02 07:54:00,7,0,0,0,1,0.592327,-0.835,1,0,NONE
0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000071,0.054407,30540,27.09,2024-09-02 08:10:00,8,0,0,0,3,0.119085,-0.99,0,0,NONE
0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000072,0.027609,28930,27.35,2024-09-02 08:12:00,8,0,1,0,1,0.051973,-0.81,1,0,NONE
0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000002,0x000000000000000000000000000000000000006c,0.171018,71188,64.44,2024-09-02 08:15:00,8,0,0,0,1,0.24146,-1.268,2,0,NONE
0x000000000000000000000000000000000000000b,0x000000000000000000000000000000000000000b,0x0000000000000000000000000000000000000072,0.03301,76785,18.24,2024-09-02 08:15:00,8,0,1,0,3,0.061906,1.333,0,0,NONE
0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000002,0x000000000000000000000000000000000000007b,0.122153,31816,68.84,2024-09-02 08:40:00,8,0,0,0,3,0.22002,1.221,0,0,NONE
0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000064,0.08259,68346,20.09,2024-09-02 08:48:00,8,0,0,0,1,0.09186,0.845,2,0,NONE
0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000002,0x000000000000000000000000000000000000006b,0.065691,63607,14.8,2024-09-02 08:56:00,8,0,0,0,1,0.140011,1.349,1,0,NONE
0x0000000000000000000000000000000000000007,0x0000000000000000000000000000000000000007,0x0000000000000000000000000000000000000065,0.231982,57865,70.49,2024-09-02 09:00:00,9,0,0,0,1,0.322724,1.304,3,0,NONE
0x0000000000000000000000000000000000000005,0x0000000000000000000000000000000000000005,0x0000000000000000000000000000000000000067,0.061148,71561,50.73,2024-09-02 09:00:00,9,0,0,0,1,0.065215,0.138,1,0,NONE
0x000000000000000000000000000000000000000a,0x000000000000000000000000000000000000000a,0x0000000000000000000000000000000000000078,0.108442,41793,22.19,2024-09-02 09:10:00,9,0,0,0,3,0.253147,0.341,2,0,NONE
0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000078,0.065165,25142,54.48,2024-09-02 09:24:00,9,0,0,0,3,0.094703,-0.275,1,0,NONE
0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000077,0.031344,65769,26.86,2024-09-02 09:28:00,9,0,0,0,1,0.042261,0.414,3,0,NONE
0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000080,0.22026,76450,13.56,2024-09-02 09:40:00,9,0,0,0,2,0.234826,-0.499,1,0,NONE
0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000002,0x000000000000000000000000000000000000007f,0.4179,65843,52.03,2024-09-02 09:42:00,9,0,0,0,3,0.908495,-0.458,3,0,NONE
0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000079,0.007816,37353,56.69,2024-09-02 09:58:00,9,0,0,0,3,0.018182,-0.281,1,0,NONE
0x000000000000000000000000000000000000000e,0x000000000000000000000000000000000000000e,0x000000000000000000000000000000000000006f,0.059009,59603,66.32,2024-09-02 10:20:00,10,0,0,0,3,0.110003,-0.224,2,0,NONE
0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000003,0x0000000000000000000000000000000000000072,0.020193,50143,76.54,2024-09-02 10:35:00,10,0,0,0,1,0.049905,-0.398,2,0,NONE
0x0000000000000000000000000000000000000005,0x0000000000000000000000000000000000000005,0x000000000000000000000000000000000000006a,0.075216,62619,76.94,2024-09-02 10:40:00,10,0,0,0,3,0.109382,0.1,1,0,NONE
0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000068,0.26465,77809,42.32,2024-09-02 10:42:00,10,0,1,0,2,0.394601,-0.136,2,0,NONE
0x000000000000000000000000000000000000000f,0x000000000000000000000000000000000000000f,0x0000000000000000000000000000000000000067,0.028703,50481,62.12,2024-09-02 10:56:00,10,0,0,0,2,0.052829,1.296,2,0,NONE
0x0000000000000000000000000000000000000006,0x0000000000000000000000000000000000000006,0x000000000000000000000000000000000000006c,0.162849,57832,58.73,2024-09-02 11:04:00,11,0,0,0,3,0.343829,-0.782,0,0,NONE
0x000000000000000000000000000000000000000f,0x000000000000000000000000000000000000000f,0x000000000000000000000000000000000000007a,0.041084,61812,44.44,2024-09-02 11:06:00,11,0,0,0,1,0.044143,0.105,1,0,NONE
